provider_id,provider_name,state,specialty,total_claims,total_payment,avg_claim_amount,claim_count_rank,claims_count,claims_total_amount,claims_avg_amount,claim_amount_std,unique_procedures,unique_diagnoses,avg_procedures_per_claim,avg_diagnoses_per_claim,procedure_concentration,volume_percentile_in_specialty,cluster,cluster_risk_score,volume_risk_score,amount_risk_score,specialty_base_risk,specialty_concentration,specialty_risk_score,proc_concentration_percentile,diagnosis_concentration,diag_concentration_percentile,diversity_risk_score,composite_risk_score,risk_category,investigation_priority
P000353,Healthcare Provider 353,DC,Orthopedics,84,60971.22116492704,575.3002884684919,562,5,912.24,182.45,173.22,3,4,0.6,0.8,0.03571428571428571,0.564,0,57.18574702902349,3.0,56.4,50.0,0.21428571428571427,46.785714285714285,62.133468149646106,0.047619047619047616,99.24165824064713,23.023255813953483,18.7,Low,Low
P000354,Healthcare Provider 354,TX,Orthopedics,99,22342.45957705088,450.5208031718008,910,1,280.7,280.7,0.0,1,1,1.0,1.0,0.010101010101010102,0.017,1,53.64814949992073,31.8,44.4,50.0,0.22962962962962963,46.55555555555556,4.095045500505561,0.010101010101010102,4.954499494438827,95.56117290192114,55.6,Medium,Medium
P000355,Healthcare Provider 355,MD,Cardiology,81,4553.485629598744,243.4444533751617,118,6,961.72,160.29,90.36,3,3,0.5,0.5,0.037037037037037035,0.674,0,57.18574702902349,1.4,7.8,65.0,0.2597402597402597,59.935064935064936,65.31850353892821,0.037037037037037035,77.45197168857432,29.82810920121335,1.6,Low,Low
P000356,Healthcare Provider 356,DC,Cardiology,102,31368.13548578971,313.9949587626211,714,3,904.26,301.42,207.12,2,2,0.667,0.667,0.0196078431372549,0.213,1,53.64814949992073,42.4,20.2,65.0,0.30158730158730157,59.11904761904762,15.11627906976744,0.0196078431372549,16.329625884732053,84.39838220424672,43.8,Medium,Medium
P000357,Healthcare Provider 357,MD,Orthopedics,103,17052.79567247369,823.2801059021331,995,5,761.21,152.24,97.97,3,4,0.6,0.8,0.02912621359223301,0.564,0,57.18574702902349,45.2,95.0,50.0,0.23376623376623376,46.493506493506494,39.68655207280081,0.038834951456310676,83.417593528817,42.821031344792715,85.2,Critical,Critical
P000358,Healthcare Provider 358,CA,Orthopedics,110,86717.38779970075,475.54734550331335,905,6,746.11,124.35,69.27,3,4,0.5,0.667,0.02727272727272727,0.707,0,57.18574702902349,66.9,47.8,50.0,0.3469387755102041,44.795918367346935,32.153690596562186,0.03636363636363636,74.67138523761375,50.83923154701719,68.8,High,High
P000359,Healthcare Provider 359,VA,Orthopedics,111,91992.08337381388,614.1010946078627,483,6,1013.3,168.88,123.21,5,4,0.833,0.667,0.04504504504504504,0.707,0,57.18574702902349,70.5,58.8,50.0,0.25,46.25,85.9453993933266,0.036036036036036036,73.7108190091001,18.948432760364,69.7,High,High
P000360,Healthcare Provider 360,TX,Family Practice,82,95268.48212914978,457.212217996971,395,6,1209.9,201.65,73.16,4,2,0.667,0.333,0.04878048780487805,0.621,0,57.18574702902349,2.2,45.3,50.0,0.2074074074074074,46.88888888888889,92.51769464105156,0.024390243902439025,32.7098078867543,31.40546006066735,11.1,Low,Low
P000361,Healthcare Provider 361,VA,Cardiology,95,12561.753807467405,604.5945294682786,703,3,342.24,114.08,45.67,2,3,0.667,1.0,0.021052631578947368,0.213,1,53.64814949992073,18.6,58.5,65.0,0.25,60.125,21.081900910010113,0.031578947368421054,62.032355915065715,62.53791708796764,54.3,Medium,Medium
P000362,Healthcare Provider 362,VA,Family Practice,106,161112.00306932215,330.93664592938796,876,7,1012.35,144.62,117.65,4,3,0.571,0.429,0.03773584905660377,0.756,0,57.18574702902349,54.7,22.7,50.0,0.22794117647058823,46.580882352941174,67.59352881698686,0.02830188679245283,44.94438827098079,41.46612740141558,34.7,Medium,Medium
P000363,Healthcare Provider 363,TX,Family Practice,100,31286.51662291253,274.85513488076276,460,8,2059.87,257.48,329.71,3,3,0.375,0.375,0.03,0.861,0,57.18574702902349,35.8,11.4,50.0,0.2074074074074074,46.88888888888889,43.78159757330637,0.03,53.43781597573306,52.355915065722954,12.4,Low,Low
P000364,Healthcare Provider 364,DC,Orthopedics,88,112014.14149653816,591.0194090647938,835,8,1547.1,193.39,153.78,4,3,0.5,0.375,0.045454545454545456,0.894,0,57.18574702902349,6.1,57.6,50.0,0.21428571428571427,46.785714285714285,86.80485338725987,0.03409090909090909,69.11021233569262,20.273003033367033,20.7,Low,Low
P000365,Healthcare Provider 365,CA,Orthopedics,98,13324.77530420766,708.8805284587046,693,4,351.28,87.82,45.98,3,3,0.75,0.75,0.030612244897959183,0.403,1,53.64814949992073,28.3,70.8,50.0,0.3469387755102041,44.795918367346935,47.118301314459046,0.030612244897959183,57.0273003033367,48.918099089989894,59.3,Medium,Medium
P000366,Healthcare Provider 366,MD,Internal Medicine,91,16340.521155884864,255.4072537192334,935,4,1352.79,338.2,260.61,3,4,0.75,1.0,0.03296703296703297,0.345,1,53.64814949992073,9.1,8.7,70.0,0.2857142857142857,64.0,56.97674418604651,0.04395604395604396,96.00606673407482,27.41152679474216,2.4,Low,Low
P000367,Healthcare Provider 367,NY,Internal Medicine,119,28970.326259331883,302.4837612730922,78,1,330.21,330.21,0.0,1,1,1.0,1.0,0.008403361344537815,0.025,1,53.64814949992073,99.5,17.2,70.0,0.2532467532467532,64.68181818181819,0.10111223458038424,0.008403361344537815,0.5055611729019212,99.737108190091,80.8,Critical,Critical
P000368,Healthcare Provider 368,MD,Family Practice,98,25639.197444134763,371.8114183753718,952,4,746.76,186.69,82.34,3,3,0.75,0.75,0.030612244897959183,0.324,1,53.64814949992073,28.3,30.7,50.0,0.22077922077922077,46.68831168831169,47.118301314459046,0.030612244897959183,57.0273003033367,48.918099089989894,19.4,Low,Low
P000369,Healthcare Provider 369,NY,Cardiology,109,77250.75309145481,906.7912801243152,412,4,868.12,217.03,231.07,2,2,0.5,0.5,0.01834862385321101,0.377,1,53.64814949992073,63.1,99.4,65.0,0.24675324675324675,60.18831168831169,11.274014155712841,0.01834862385321101,12.285136501516684,88.32153690596562,98.6,Critical,Critical
P000370,Healthcare Provider 370,MD,Orthopedics,97,17463.542156186548,534.626155345685,75,5,1549.6,309.92,252.98,4,3,0.8,0.6,0.041237113402061855,0.564,0,57.18574702902349,24.8,53.6,50.0,0.23376623376623376,46.493506493506494,77.80586450960566,0.030927835051546393,58.84732052578362,29.777553083923152,36.8,Medium,Medium
P000371,Healthcare Provider 371,TX,Orthopedics,97,70587.96844344633,208.087067333876,295,2,722.61,361.31,377.07,2,1,1.0,0.5,0.020618556701030927,0.085,1,53.64814949992073,24.8,4.2,50.0,0.22962962962962963,46.55555555555556,19.8685540950455,0.010309278350515464,5.712841253791709,85.79373104145601,8.4,Low,Low
P000372,Healthcare Provider 372,CA,Family Practice,102,45808.93814804478,385.1021424652869,793,5,1361.67,272.33,197.26,4,2,0.8,0.4,0.0392156862745098,0.47,0,57.18574702902349,42.4,34.4,50.0,0.23809523809523808,46.42857142857143,71.840242669363,0.0196078431372549,16.329625884732053,50.364004044489384,40.6,Medium,Medium
P000373,Healthcare Provider 373,NY,Internal Medicine,96,17793.843068077356,356.75904935244733,21,6,1222.63,203.77,156.96,3,4,0.5,0.667,0.03125,0.696,0,57.18574702902349,21.5,28.0,70.0,0.2532467532467532,64.68181818181819,50.353892821031344,0.041666666666666664,91.86046511627907,33.04347826086956,19.8,Low,Low
P000374,Healthcare Provider 374,FL,Cardiology,66,42390.375286080576,224.38542532295617,906,6,917.0,152.83,75.9,3,3,0.5,0.5,0.045454545454545456,0.674,0,57.18574702902349,0.1,5.7,65.0,0.31386861313868614,58.879562043795616,86.80485338725987,0.045454545454545456,97.57330637007078,8.88776541961576,0.3,Low,Low
P000375,Healthcare Provider 375,DC,Internal Medicine,111,13721.715819171644,382.83498261795074,171,7,973.55,139.08,100.21,5,4,0.714,0.571,0.04504504504504504,0.829,0,57.18574702902349,70.5,33.5,70.0,0.23015873015873015,65.16666666666667,85.9453993933266,0.036036036036036036,73.7108190091001,18.948432760364,59.9,Medium,Medium
P000376,Healthcare Provider 376,MD,Internal Medicine,100,231007.5793502541,348.96836737368494,15,6,1795.14,299.19,218.77,4,3,0.667,0.5,0.04,0.696,0,57.18574702902349,35.8,26.5,70.0,0.2857142857142857,64.0,74.46916076845298,0.03,53.43781597573306,33.943377148634994,30.8,Medium,Medium
P000377,Healthcare Provider 377,MD,Internal Medicine,120,1534.0516920664002,336.69710844102906,211,6,700.52,116.75,78.21,4,4,0.667,0.667,0.03333333333333333,0.696,0,57.18574702902349,100.0,24.2,70.0,0.2857142857142857,64.0,57.633973710819006,0.03333333333333333,67.49241658240646,38.422649140546014,74.3,High,High
P000378,Healthcare Provider 378,NY,Internal Medicine,98,43171.81818365494,329.0827754751769,560,4,789.45,197.36,80.91,3,3,0.75,0.75,0.030612244897959183,0.345,1,53.64814949992073,28.3,22.4,70.0,0.2532467532467532,64.68181818181819,47.118301314459046,0.030612244897959183,57.0273003033367,48.918099089989894,21.4,Low,Low
P000379,Healthcare Provider 379,DC,Orthopedics,111,3772.163885529491,841.929914779797,86,8,1089.66,136.21,65.79,3,4,0.375,0.5,0.02702702702702703,0.894,0,57.18574702902349,70.5,96.2,50.0,0.21428571428571427,46.785714285714285,31.294236602628917,0.036036036036036036,73.7108190091001,51.73913043478261,95.1,Critical,Critical
P000380,Healthcare Provider 380,DC,Orthopedics,110,17576.94355276852,336.34870757025135,149,8,1528.71,191.09,111.6,3,3,0.375,0.375,0.02727272727272727,0.894,0,57.18574702902349,66.9,24.1,50.0,0.21428571428571427,46.785714285714285,32.153690596562186,0.02727272727272727,40.24266936299292,64.61071789686552,55.3,Medium,Medium
P000381,Healthcare Provider 381,TX,Internal Medicine,99,20219.280543835728,413.5736152113838,700,6,982.7,163.78,93.79,4,4,0.667,0.667,0.04040404040404041,0.696,0,57.18574702902349,31.8,38.7,70.0,0.32592592592592595,63.15555555555556,75.53083923154702,0.04040404040404041,88.57431749241658,19.251769464105152,33.6,Medium,Medium
P000382,Healthcare Provider 382,FL,Cardiology,83,99472.20714116257,391.7475565161623,372,3,653.99,218.0,158.02,3,2,1.0,0.667,0.03614457831325301,0.213,1,53.64814949992073,2.7,35.5,65.0,0.31386861313868614,58.879562043795616,63.14459049544995,0.024096385542168676,32.25480283114257,49.21132457027301,11.8,Low,Low
P000383,Healthcare Provider 383,TX,Family Practice,100,11024.196170183835,313.40352416972286,480,4,986.58,246.64,279.87,2,3,0.5,0.75,0.02,0.324,1,53.64814949992073,35.8,20.0,50.0,0.2074074074074074,46.88888888888889,16.329625884732053,0.03,53.43781597573306,68.82709807886755,22.4,Low,Low
P000384,Healthcare Provider 384,TX,Cardiology,107,81471.77462795988,419.7890680454549,818,6,1641.29,273.55,180.07,4,4,0.667,0.667,0.037383177570093455,0.674,0,57.18574702902349,57.2,39.6,65.0,0.23703703703703705,60.37777777777778,66.43073811931244,0.037383177570093455,78.36198179979777,28.79676440849343,56.9,Medium,Medium
P000385,Healthcare Provider 385,TX,Cardiology,88,6776.278658181539,416.828679998423,151,9,2221.42,246.82,165.47,3,4,0.333,0.444,0.03409090909090909,0.951,0,57.18574702902349,6.1,38.8,65.0,0.23703703703703705,60.37777777777778,59.10010111223458,0.045454545454545456,97.57330637007078,25.51061678463094,13.6,Low,Low
P000386,Healthcare Provider 386,TX,Cardiology,87,84682.96372535624,419.8419216683105,141,6,1074.64,179.11,111.97,5,3,0.833,0.5,0.05747126436781609,0.674,0,57.18574702902349,5.2,39.7,65.0,0.23703703703703705,60.37777777777778,99.08998988877654,0.034482758620689655,69.9191102123357,12.578361981799802,9.5,Low,Low
P000387,Healthcare Provider 387,TX,Internal Medicine,81,13706.898950520024,262.5347433655671,69,3,225.63,75.21,27.67,2,1,0.667,0.333,0.024691358024691357,0.204,1,53.64814949992073,1.4,9.6,70.0,0.32592592592592595,63.15555555555556,26.845298281092013,0.012345679012345678,8.240647118301315,80.59656218402426,6.6,Low,Low
P000388,Healthcare Provider 388,CA,Orthopedics,93,23704.839847306648,363.9213403605623,260,2,555.73,277.86,100.54,2,2,1.0,1.0,0.021505376344086023,0.085,1,53.64814949992073,13.1,29.3,50.0,0.3469387755102041,44.795918367346935,22.49747219413549,0.021505376344086023,25.83417593528817,76.16784630940344,16.2,Low,Low
P000389,Healthcare Provider 389,DC,Cardiology,92,15734.66213212625,590.0226568923649,988,4,654.22,163.56,92.62,2,3,0.5,0.75,0.021739130434782608,0.377,1,53.64814949992073,10.6,57.5,65.0,0.30158730158730157,59.11904761904762,23.154701718907987,0.03260869565217391,65.92517694641052,59.737108190091,45.5,Medium,Medium
P000390,Healthcare Provider 390,TX,Internal Medicine,92,79408.7207331786,368.73996152852266,846,5,649.43,129.89,82.73,4,4,0.8,0.8,0.043478260869565216,0.52,1,53.64814949992073,10.6,30.1,70.0,0.32592592592592595,63.15555555555556,82.81092012133469,0.043478260869565216,95.29828109201213,12.19413549039433,6.8,Low,Low
P000391,Healthcare Provider 391,DC,Cardiology,108,65364.84425093346,437.4187421420817,968,6,1313.02,218.84,244.02,4,4,0.667,0.667,0.037037037037037035,0.674,0,57.18574702902349,59.4,42.8,65.0,0.30158730158730157,59.11904761904762,65.31850353892821,0.037037037037037035,77.45197168857432,29.82810920121335,60.8,High,High
P000392,Healthcare Provider 392,DC,Cardiology,109,34320.62349650724,438.5695904510449,521,7,1429.03,204.15,110.37,4,3,0.571,0.429,0.03669724770642202,0.807,0,57.18574702902349,63.1,43.0,65.0,0.30158730158730157,59.11904761904762,64.35793731041456,0.027522935779816515,41.20323559150657,44.903943377148636,68.2,High,High
P000393,Healthcare Provider 393,VA,Internal Medicine,100,6961.370294985077,497.0534498912835,633,3,450.86,150.29,88.92,3,1,1.0,0.333,0.03,0.204,1,53.64814949992073,35.8,50.1,70.0,0.27205882352941174,64.28676470588236,43.78159757330637,0.01,4.499494438827098,71.93124368048534,63.8,High,High
P000394,Healthcare Provider 394,CA,Orthopedics,87,10774.937688331556,533.4287221011208,371,7,2107.18,301.03,138.91,4,4,0.571,0.571,0.04597701149425287,0.819,0,57.18574702902349,5.2,53.4,50.0,0.3469387755102041,44.795918367346935,88.01820020222448,0.04597701149425287,98.02831142568252,7.977755308392318,11.0,Low,Low
P000395,Healthcare Provider 395,TX,Orthopedics,97,7874.803212509116,369.78608697027295,419,4,800.35,200.09,99.98,4,2,1.0,0.5,0.041237113402061855,0.403,1,53.64814949992073,24.8,30.2,50.0,0.22962962962962963,46.55555555555556,77.80586450960566,0.020618556701030927,21.840242669362993,44.58038422649141,14.9,Low,Low
P000396,Healthcare Provider 396,MD,Family Practice,115,2325.887843284696,255.7837468076708,101,8,2300.61,287.58,170.78,5,4,0.625,0.5,0.043478260869565216,0.861,0,57.18574702902349,82.6,8.7,50.0,0.22077922077922077,46.68831168831169,82.81092012133469,0.034782608695652174,70.57633973710819,22.082912032355907,35.5,Medium,Medium
P000397,Healthcare Provider 397,NY,Internal Medicine,102,77754.99729370678,219.3442329366559,661,4,871.92,217.98,42.05,3,3,0.75,0.75,0.029411764705882353,0.345,1,53.64814949992073,42.4,5.3,70.0,0.2532467532467532,64.68181818181819,40.950455005055616,0.029411764705882353,50.606673407482305,55.18705763397371,18.6,Low,Low
P000398,Healthcare Provider 398,FL,Family Practice,78,15869.851777063988,671.0497024057406,954,7,2036.99,291.0,336.26,2,4,0.286,0.571,0.02564102564102564,0.756,0,57.18574702902349,0.5,66.0,50.0,0.19708029197080293,47.043795620437955,27.856420626895854,0.05128205128205128,99.89888776541962,43.326592517694635,35.8,Medium,Medium
P000399,Healthcare Provider 399,MD,Family Practice,93,15701.413760279083,592.9589806365435,658,5,842.55,168.51,58.18,3,3,0.6,0.6,0.03225806451612903,0.47,0,57.18574702902349,13.1,57.7,50.0,0.22077922077922077,46.68831168831169,54.60060667340748,0.03225806451612903,64.76238624873609,41.33468149646107,36.4,Medium,Medium
P000400,Healthcare Provider 400,CA,Family Practice,105,98331.7488786505,558.1804751008258,865,10,1844.47,184.45,180.5,5,4,0.5,0.4,0.047619047619047616,0.959,0,57.18574702902349,51.4,55.3,50.0,0.23809523809523808,46.42857142857143,90.79878665318503,0.0380952380952381,80.73811931243681,13.225480283114251,53.6,Medium,Medium
P000401,Healthcare Provider 401,NY,Orthopedics,102,13684.394809842224,605.2258922306277,968,5,838.39,167.68,94.18,4,1,0.8,0.2,0.0392156862745098,0.564,1,53.64814949992073,42.4,58.6,50.0,0.2922077922077922,45.616883116883116,71.840242669363,0.00980392156862745,3.9433771486349847,55.31850353892821,61.0,High,High
P000402,Healthcare Provider 402,CA,Internal Medicine,95,9504.57997754718,372.1220932875737,243,3,205.59,68.53,15.98,3,2,1.0,0.667,0.031578947368421054,0.204,1,53.64814949992073,18.6,30.7,70.0,0.20408163265306123,65.71428571428572,51.870576339737106,0.021052631578947368,23.559150657229523,59.45399393326593,27.4,Low,Low
P000403,Healthcare Provider 403,DC,Family Practice,88,17592.964899290168,295.1730489953496,753,3,1189.03,396.34,491.55,3,2,1.0,0.667,0.03409090909090909,0.187,1,53.64814949992073,6.1,15.2,50.0,0.25396825396825395,46.19047619047619,59.10010111223458,0.022727272727272728,29.474216380182,52.75025278058645,3.0,Low,Low
P000404,Healthcare Provider 404,NY,Internal Medicine,92,7096.3152406547515,247.10078629974652,512,7,2071.46,295.92,126.82,4,4,0.571,0.571,0.043478260869565216,0.829,0,57.18574702902349,10.6,8.1,70.0,0.2532467532467532,64.68181818181819,82.81092012133469,0.043478260869565216,95.29828109201213,12.19413549039433,2.2,Low,Low
P000405,Healthcare Provider 405,DC,Internal Medicine,102,31081.11780628278,234.00090940756164,849,6,730.17,121.7,53.7,4,3,0.667,0.5,0.0392156862745098,0.696,0,57.18574702902349,42.4,7.0,70.0,0.23015873015873015,65.16666666666667,71.840242669363,0.029411764705882353,50.606673407482305,36.653185035389285,17.7,Low,Low
P000406,Healthcare Provider 406,MD,Orthopedics,86,15158.821545903937,739.5776975223903,555,8,1533.88,191.73,80.72,4,3,0.5,0.375,0.046511627906976744,0.894,0,57.18574702902349,4.4,74.1,50.0,0.23376623376623376,46.493506493506494,88.82709807886754,0.03488372093023256,71.1324570273003,18.25075834175935,36.5,Medium,Medium
P000407,Healthcare Provider 407,MD,Family Practice,107,13262.935103130436,315.2694191399338,95,5,935.36,187.07,82.32,4,3,0.8,0.6,0.037383177570093455,0.47,1,53.64814949992073,57.2,20.5,50.0,0.22077922077922077,46.68831168831169,66.43073811931244,0.028037383177570093,43.68048533872599,42.669362992922146,30.7,Medium,Medium
P000408,Healthcare Provider 408,NY,Family Practice,106,12162.306635853727,683.6386814819892,226,1,69.8,69.8,0.0,1,1,1.0,1.0,0.009433962264150943,0.023,1,53.64814949992073,54.7,67.7,50.0,0.2077922077922078,46.883116883116884,2.0222446916076846,0.009433962264150943,2.62891809908999,97.73508594539939,84.2,Critical,Critical
P000409,Healthcare Provider 409,NY,Internal Medicine,83,19806.75868488059,367.438914140027,518,3,268.04,89.35,25.84,2,2,0.667,0.667,0.024096385542168676,0.204,1,53.64814949992073,2.7,29.9,70.0,0.2532467532467532,64.68181818181819,26.49140546006067,0.024096385542168676,32.25480283114257,71.20323559150657,18.1,Low,Low
P000410,Healthcare Provider 410,TX,Cardiology,99,23944.19337222114,287.68881597232314,214,3,318.6,106.2,37.71,2,2,0.667,0.667,0.020202020202020204,0.213,1,53.64814949992073,31.8,13.7,65.0,0.23703703703703705,60.37777777777778,17.644084934277046,0.020202020202020204,19.61577350859454,81.56723963599596,26.5,Low,Low
P000411,Healthcare Provider 411,CA,Orthopedics,121,13095.512740188486,233.41491038857805,718,2,357.95,178.97,156.92,2,1,1.0,0.5,0.01652892561983471,0.085,1,53.64814949992073,100.0,6.9,50.0,0.3469387755102041,44.795918367346935,8.038422649140546,0.008264462809917356,0.20222446916076847,95.09605662285136,68.5,High,High
P000412,Healthcare Provider 412,TX,Orthopedics,105,15386.31972264748,300.6427917081907,67,2,386.51,193.25,99.68,2,2,1.0,1.0,0.01904761904761905,0.085,1,53.64814949992073,51.4,16.7,50.0,0.22962962962962963,46.55555555555556,13.498483316481295,0.01904761904761905,14.1051567239636,86.25884732052579,40.3,Medium,Medium
